effective_targets,bce_nats_per_pixel,optimizer_steps
365819901,0.24779861534177125,13400
366078582,0.24706478812732546,13410
366377313,0.24990454585980668,13420
366638304,0.2514470006048246,13430
366897606,0.25353400325167424,13440
367182247,0.2502654873781639,13450
367509236,0.2496726146851407,13460
367752563,0.24614243918457546,13470
368005595,0.2486761075516669,13480
368249567,0.2471020472140673,13490
368515334,0.24928633601518066,13500
368777754,0.2503139006190346,13510
369037834,0.24753472195705373,13520
369310015,0.24737194025913775,13530
369624735,0.25024088226017055,13540
369946889,0.2517679352016696,13550
370207451,0.2478146130355149,13560
370497105,0.24671347343404793,13570
370770576,0.25170696700382544,13580
371075818,0.2513286628647003,13590
371331148,0.24937362622662013,13600
371594317,0.2511671310352488,13610
371841070,0.2518194948473032,13620
372088369,0.247222114165628,13630
372363676,0.2526243614640399,13640
372612531,0.24996880866925997,13650
372886851,0.25052607831994533,13660
373154787,0.24875699268399465,13670
373424412,0.25047875975600975,13680
373691788,0.24990783182539916,13690
373999625,0.24674678754202928,13700
374287934,0.2496645230773493,13710
374549002,0.2460775592830619,13720
374806076,0.24897025219324445,13730
375079049,0.2476532662262261,13740
375315635,0.2463217337472098,13750
375582594,0.2512321248106593,13760
375827654,0.2514875784003819,13770
376085802,0.24893554151529873,13780
376340166,0.24585645895794367,13790
376597188,0.24762394705218468,13800
376914745,0.25095514261940594,13810
377219976,0.24750361542015553,13820
377496467,0.253498516226256,13830
377734816,0.2433607056313333,13840
378009550,0.24745025226665268,13850
378253228,0.2505609823929213,13860
378517357,0.2501865547619354,13870
378773195,0.2515165684586864,13880
379058633,0.25036738451822343,13890
379342166,0.2533245405133653,13900
379627256,0.24992679850132465,13910
379895166,0.25035144371076123,13920
380180769,0.2503880317752101,13930
380458897,0.2499182735085838,13940
380759459,0.2478249863127514,13950
380979775,0.24851223725432953,13960
381213494,0.24522446153986438,13970
381483092,0.2521749641622261,13980
381753634,0.24955338190572068,13990
382044148,0.2507358580754914,14000
382263483,0.2525606880602091,14010
382556944,0.24574558628301943,14020
382817191,0.24318401474803722,14030
383086140,0.24420266369013255,14040
383335648,0.24442773819982658,14050
383612091,0.2430617763404922,14060
383876946,0.24559524004028296,14070
384122702,0.24627132929215284,14080
384424390,0.2422865333024312,14090
384731818,0.24679123786315812,14100
385002645,0.2443688821949285,14110
385327873,0.2388920945482425,14120
385590219,0.2473093650343604,14130
385878267,0.24730287532804615,14140
386179469,0.25000416699901507,14150
386411118,0.2466582318122705,14160
386695996,0.24152816743060573,14170
387008132,0.2405966118986493,14180
387290397,0.24455005334746702,14190
387559285,0.24683513270541807,14200
387831006,0.24283130862803995,14210
388059572,0.23971589616730266,14220
388326391,0.2383721599854971,14230
388628823,0.24334333158491972,14240
388906263,0.24410675456430417,14250
389228624,0.24251269603851194,14260
389474333,0.24717192965651363,14270
389794363,0.24463817296365778,14280
390032266,0.24615202583150378,14290
390323005,0.24471550302651676,14300
390588431,0.24435807680551083,14310
390846063,0.2417501456298063,14320
391077019,0.2404622598679631,14330
391387050,0.24562987966821023,14340
391620417,0.2433050322023036,14350
391913018,0.2470842657992899,14360
392159157,0.2444917521345506,14370
392491441,0.24098028320925674,14380
392760037,0.24387749660087582,14390
392981310,0.24336987326463896,14400
393200576,0.24122541113934298,14410
393482288,0.24407005504122398,14420
393733883,0.24354559793426658,14430
393992412,0.2431761465094884,14440
394235665,0.24265473532279958,14450
394469150,0.24519021599640786,14460
394747715,0.24520450125905938,14470
394998852,0.24448922574040718,14480
395258485,0.23592937113329585,14490
395501092,0.24076960252434368,14500
395799695,0.24670377552226058,14510
396094460,0.24598151128821655,14520
396366967,0.24281073046756402,14530
396589831,0.2419610210408269,14540
396878290,0.2395994149138942,14550
397172124,0.2481925428896314,14560
397456509,0.24556213701056892,14570
397686317,0.24629709177744172,14580
397994854,0.24339029841068413,14590
398243062,0.2458738465518684,14600
398550212,0.24557697268597173,14610
398814982,0.2483778477495682,14620
399072253,0.24354112642305392,14630
399348021,0.2453187633495248,14640
399646444,0.2463501708496419,14650
399928843,0.24619916140943512,14660
400215634,0.24343609384560255,14670
400476310,0.24533225622811058,14680
400746785,0.240628012307573,14690
400983391,0.24572989197949724,14700
401257282,0.2458375392107906,14710
401500933,0.24573778415519956,14720
401763907,0.24247930820227795,14730
402028038,0.2424787772588996,14740
402288228,0.24300023180269767,14750
402602187,0.2464091157115804,14760
402878547,0.2441282249039636,14770
403189967,0.2479996806707379,14780
403392129,0.23868876159607116,14790
403699227,0.25142665390041635,14800
403949430,0.2447825181077678,14810
404207123,0.24502994308971662,14820
404548639,0.24414639530105692,14830
404882804,0.24439026135169228,14840
405205933,0.24415886406119283,14850
405441990,0.2408108989418433,14860
405762961,0.24735981229505055,14870
406098622,0.24207584593994275,14880
406367505,0.24618261386466914,14890
406627112,0.2454249878660704,14900
406858269,0.24241696250867137,14910
407117978,0.2449700015361104,14920
407352904,0.24334740690275344,14930
407630975,0.2462077568280773,14940
407901098,0.2461030957969212,14950
408196720,0.24730229393858122,14960
408494886,0.2449328952213763,14970
408725008,0.24036987234388907,14980
409003826,0.2477441088641788,14990
409275636,0.24643028388422533,15000
409506055,0.2437517545793743,15010
409760134,0.24674468248034065,15020
410025767,0.24582103874344124,15030
410257122,0.2401627898906069,15040
410547817,0.24785285123751402,15050
410812860,0.24608162140476586,15060
411043784,0.24329210207232524,15070
411291489,0.2408738833541339,15080
411547185,0.24283869847597872,15090
411858531,0.24822314257909395,15100
412185568,0.24511081381104907,15110
412416977,0.24032788056561577,15120
412670514,0.24224794505515143,15130
413000776,0.24520218614788278,15140
413290315,0.24457739258953823,15150
413546893,0.24103315843111886,15160
413831385,0.24615494963237844,15170
414136517,0.24674909873362588,15180
414375083,0.2442695578887307,15190
414674572,0.24108436875038558,15200
414963920,0.24373285368519287,15210
415237903,0.24467714910637842,15220
415522683,0.24791976896430662,15230
415780945,0.24444203254390726,15240
416085813,0.24553570831395732,15250
416378211,0.24656312219456064,15260
416652387,0.24433644174203722,15270
416923630,0.24385152271655333,15280
417177329,0.24386598081505512,15290
417490958,0.24814177812736093,15300
417764557,0.24628115907526546,15310
418057850,0.24783386353997183,15320
418346336,0.24266774478602923,15330
418606566,0.24609400935975467,15340
418899684,0.242056091613802,15350
419171673,0.2449865783932523,15360
419419027,0.24183902025587317,15370
419682258,0.24751549369829448,15380
419967561,0.2460750741074798,15390
420273098,0.2494616267844209,15400
420539926,0.24281050636604265,15410
420800167,0.24933948409239942,15420
421102532,0.24484735090259507,15430
421366300,0.2440717192341611,15440
421625126,0.24263118852295143,15450
421853756,0.24217933811659473,15460
422114259,0.23793723987479015,15470
422360638,0.24471935060365213,15480
422613403,0.24201434647178627,15490
422882895,0.24888750922946687,15500
423132212,0.2483366697325698,15510
423342509,0.24300167934617212,15520
423601844,0.2500344755511141,15530
423869463,0.23919109113529977,15540
424119962,0.23863757248153705,15550
424381075,0.2424213482165865,15560
424639989,0.24541420722173843,15570
424916566,0.24249863574340522,15580
425196645,0.23933974647643178,15590
425465876,0.23949025204359328,15600
425726472,0.24199351280387446,15610
426006478,0.24609231507576998,15620
426296956,0.2462458159812901,15630
426579041,0.24421249989867855,15640
426837589,0.24424689930003957,15650
427089345,0.24042421047701423,15660
427427145,0.2373019220642848,15670
427740353,0.24084356097304904,15680
427974190,0.24245519023406095,15690
428287384,0.24743034169796715,15700
428525089,0.24323400471614834,15710
428811737,0.24885849618797815,15720
429060290,0.24311155763756817,15730
429348913,0.24841404505474873,15740
429632039,0.24455021260803672,15750
429945057,0.247308323301118,15760
430200664,0.24753157529679973,15770
430454545,0.24210109019637138,15780
430743528,0.24724271218208393,15790
431019716,0.24130903631260836,15800
431280989,0.2465161117449762,15810
431544057,0.24845219459056883,15820
431858955,0.24772182275602564,15830
432169272,0.24713510992327414,15840
432487180,0.24429585587639943,15850
432745837,0.24477304919268553,15860
432980809,0.24512347959328418,15870
433230958,0.2475176372698212,15880
433520628,0.24837765228369044,15890
433803615,0.25016885523796956,15900
434063866,0.24104670404708034,15910
434363641,0.24888542567734018,15920
434646537,0.24387561845624786,15930
434947618,0.24316321544308983,15940
435230083,0.24332182144578876,15950
435498421,0.24680322700711058,15960
435791151,0.24941664012160444,15970
436089050,0.24671174592997325,15980
436340112,0.24362034377824596,15990
436634708,0.24713745388356254,16000
436912036,0.23958868465648886,16010
437178082,0.24554671836315095,16020
437435174,0.24088228425578165,16030
437677246,0.24389203249136257,16040
437952479,0.24683622711979653,16050
438208854,0.2448177584992152,16060
438508656,0.24637028972413053,16070
438797705,0.2478212283608692,16080
439082948,0.24797776770601984,16090
439318281,0.24380074748163988,16100
439546630,0.24483380711472114,16110
439781310,0.24122489217404233,16120
440038427,0.2419361990851325,16130
440301566,0.24818439763792435,16140
440571238,0.24226245509983,16150
440846938,0.2440799403412927,16160
441116148,0.24560437570155735,16170
441394803,0.24805177704011394,16180
441609102,0.24981571255798857,16190
441903855,0.2425426758837373,16200
442144683,0.2465598955597752,16210
442387361,0.24243574922284272,16220
442690420,0.24410835989573074,16230
442988307,0.24454428932883523,16240
443244667,0.2474319025422461,16250
443500753,0.23957478906786797,16260
443785081,0.24292333979034508,16270
444038177,0.25055015111829154,16280
444330688,0.2459497971602998,16290
444634217,0.24241086682142882,16300
444881720,0.2439190750159734,16310
445153334,0.24479153477005672,16320
445432656,0.24635112126101139,16330
445678098,0.2511999568951984,16340
445950734,0.2459183534528358,16350
446257015,0.2431461894782281,16360
446571977,0.24310735247050835,16370
446877628,0.24314899653758767,16380
447103252,0.24535367125226878,16390
447380880,0.24241287085095067,16400
447747288,0.24540368827855644,16410
448034729,0.2475373928279111,16420
448327976,0.24748060428614446,16430
448668294,0.24735255507800238,16440
448942004,0.2460672854678546,16450
449241391,0.24593962127087163,16460
449511798,0.24427739206666013,16470
449816029,0.24596148385427516,16480
450079829,0.24816980647508352,16490
450401117,0.24155062561777677,16500
450678076,0.2479492731594851,16510
450937367,0.24627118822403862,16520
451219939,0.24345840994675105,16530
451468951,0.23975299890680465,16540
451728622,0.24774563436662067,16550
451995106,0.24537327687187352,16560
452285592,0.2458377887898917,16570
452565068,0.2467607141713627,16580
452807422,0.24460211461269188,16590
453045627,0.24727166747135768,16600
453310769,0.24555101521048445,16610
453593646,0.25064465620267495,16620
453862871,0.24650076629419593,16630
454131726,0.24773482229339136,16640
454398775,0.24562151615436262,16650
454685352,0.2506617385875259,16660
454981147,0.24477524407345555,16670
455264802,0.2479760020764371,16680
455553230,0.24490913826693106,16690
455788789,0.24469174091657994,16700
456033541,0.24795200701186917,16710
456282134,0.24757836255928614,16720
456543348,0.24252560352370872,16730
456805572,0.24836762168869975,16740
457048682,0.24701680416758967,16750
457363808,0.2432192783513211,16760
457606505,0.24372741651197383,16770
457907012,0.24256252561296734,16780
458206145,0.2505050175938316,16790
458474193,0.24518234917809464,16800
458712995,0.24847206383809542,16810
459037631,0.24760614835257552,16820
459357076,0.24582212069731946,16830
459621978,0.24655109899964597,16840
459888789,0.24360686258762748,16850
460102299,0.24137294136307186,16860
460355533,0.24552420002809264,16870
460669559,0.2501277941885574,16880
460937378,0.24551148874432008,16890
461153229,0.2477705192381352,16900
461436036,0.2475343833762533,16910
461697921,0.2472169521987059,16920
461981954,0.2440808949016202,16930
462287107,0.24500473482175916,16940
462535853,0.2433437852159903,16950
462859490,0.24647506097703778,16960
463145956,0.245299431681375,16970
463387167,0.24250707184866574,16980
463616170,0.24244338007844504,16990
463846039,0.24347361915012924,17000
464089344,0.24386552797807015,17010
464352427,0.25253265051356466,17020
464590572,0.24880262280374468,17030
464895842,0.24836409237722953,17040
465159244,0.24089027906137306,17050
465400110,0.2404820313572921,17060
465666780,0.24583111175542485,17070
465911797,0.24533179651855597,17080
466197779,0.23990080821764603,17090
466484360,0.24676075111914797,17100
466782370,0.2478662253868811,17110
467065260,0.24191658926426238,17120
467344650,0.24699785367654847,17130
467587933,0.24453739537439212,17140
467868167,0.24936592940060442,17150
468156708,0.24753838130864303,17160
468422931,0.2499820709904042,17170
468700609,0.24396589168742183,17180
468962796,0.2432792962920409,17190
469257140,0.2436159263112437,17200
469545328,0.24110837607853045,17210
469829756,0.24689584055890107,17220
470100968,0.24471308453248278,17230
470391841,0.2421654813399219,17240
470658158,0.24607180111961816,17250
470929909,0.24390315517751304,17260
471196514,0.2451131504954335,17270
471435107,0.24569740689889302,17280
471664223,0.2517689447896527,17290
471923346,0.24224835842401746,17300
472186438,0.2441677961758941,17310
472528111,0.24144981365376472,17320
472758369,0.24540676023199645,17330
473022529,0.24212195365726222,17340
473287080,0.24231778024653483,17350
473581853,0.24815232275179913,17360
473859136,0.2466437645109769,17370
474165463,0.2446473428681264,17380
474468573,0.25004238958061414,17390
474730836,0.24496838154967737,17400
474948703,0.2460033998197733,17410
475241907,0.2515804914558459,17420
475525139,0.2437098740081434,17430
475745419,0.2442801030679658,17440
476057106,0.24684603837213923,17450
476393445,0.24855111948911587,17460
476676278,0.240321647129363,17470
476938976,0.24818757520639192,17480
477214517,0.2446534206523491,17490
477443806,0.2446714351761067,17500
477731853,0.24502595748263742,17510
478046254,0.24879826333971566,17520
478301380,0.23734193849393906,17530
478549661,0.235526476221865,17540
478814162,0.2399911266958061,17550
479075038,0.2403542213404826,17560
479377317,0.23918033907139952,17570
479640379,0.2411197422626848,17580
479935098,0.2355098451511504,17590
480209313,0.2349118044672041,17600
480442531,0.23511206910636623,17610
480691975,0.23898766659550952,17620
480953312,0.23991511555925954,17630
481239063,0.23518531869047946,17640
481534579,0.2399715437395343,17650
481780747,0.2400620025893666,17660
482045169,0.24005267141587794,17670
482291673,0.23753244250798905,17680
482527319,0.2343939332227923,17690
482823449,0.2406718117503282,17700
483149241,0.23697009848167913,17710
483441095,0.23893159561630714,17720
483729593,0.24041024132342986,17730
484045683,0.23824147465319484,17740
484338115,0.23991765923838798,17750
484626678,0.2428524677598816,17760
484874015,0.24249797263536382,17770
485113584,0.23998899234042403,17780
485400314,0.23693603181300282,17790
485636404,0.23754909910560915,17800
485921559,0.23836371634141093,17810
486182625,0.23670766315158057,17820
486467996,0.24126661788181258,17830
486720415,0.23528319888344743,17840
487007410,0.23753326012400786,17850
487277821,0.2430025747570798,17860
487522727,0.23883871194632555,17870
487738164,0.23814010032044108,17880
488021444,0.24107245481462483,17890
488279935,0.23747593284010585,17900
488520109,0.2340432758220953,17910
488748627,0.24325181205111612,17920
489036272,0.2409114967776608,17930
489402276,0.23684741747354807,17940
489680809,0.2382244982673479,17950
489947498,0.24755929713590993,17960
490260379,0.23820874875064577,17970
490522462,0.2395925369676859,17980
490789186,0.23884524972677668,17990
491082383,0.23482182560902318,18000
491382490,0.24079929697422736,18010
491662865,0.24108587999166206,18020
491993380,0.23430028880290188,18030
492285415,0.245040712525224,18040
492545635,0.23962711070475526,18050
492830244,0.24093113486290654,18060
493112464,0.2415141178409373,18070
493364844,0.24760700064171198,18080
493644627,0.23718121637285078,18090
493937514,0.23585644739006292,18100
494236937,0.24631251246769206,18110
494509902,0.23723304884800508,18120
494785354,0.2359989647450636,18130
495066384,0.2451245376604929,18140
495333710,0.23888900887084902,18150
495629794,0.2370115324396226,18160
495913715,0.24240912977244508,18170
496216600,0.24300386381118705,18180
496464494,0.23809865762682347,18190
496762826,0.243719452634452,18200
497043434,0.24081540024115278,18210
497311113,0.24603939442946585,18220
497581682,0.23878784681942603,18230
497923673,0.24468393728512297,18240
498205753,0.24431616995102254,18250
498444860,0.2363394325812979,18260
498698192,0.2379244760791758,18270
498972572,0.24055345201081757,18280
499209015,0.2319116361306827,18290
499449952,0.23957733715082247,18300
499728099,0.24007187776043537,18310
500068897,0.24240273566102163,18320
500317826,0.2341242984939069,18330
500621896,0.24334497254502313,18340
500887838,0.2411345077938576,18350
501194648,0.24661394535148876,18360
501476242,0.24569052778966896,18370
501750936,0.240250391935635,18380
502031581,0.24068298652021225,18390
502289583,0.23942910766030465,18400
502573463,0.24679983689344215,18410
502856208,0.24154672797076535,18420
503142905,0.238072491568736,18430
503408067,0.24225280443838276,18440
503687021,0.23589944836937524,18450
504022080,0.24058943215196696,18460
504272711,0.2367704363901432,18470
504541178,0.23893448705531817,18480
504810455,0.23708188961713741,18490
505043242,0.2378853588738529,18500
505302692,0.24348348312704265,18510
505668881,0.2415051235428307,18520
505961866,0.24116402065306963,18530
506230822,0.23618975975882567,18540
506504666,0.24041661037706152,18550
506765562,0.24230604145013535,18560
507057971,0.2398427278699751,18570
507331487,0.2378940763619843,18580
507625320,0.24227216623688314,18590
507926492,0.24438911178617057,18600
508224499,0.23564083479506798,18610
508467389,0.24170306259315757,18620
508703509,0.24042985344240506,18630
508982388,0.24272268409906186,18640
509295147,0.2404790563022604,18650
509648692,0.24188669815903674,18660
509967361,0.24080197388733218,18670
510247760,0.2393616167185086,18680
510546287,0.24203058607072028,18690
510786575,0.24210226535168808,18700
511049806,0.24269797585227273,18710
511366102,0.24205391791588457,18720
511606184,0.23766642598301133,18730
511906876,0.24888384273996772,18740
512222258,0.2464837357602175,18750
512492692,0.24089891619423245,18760
512757640,0.2404221804093315,18770
513066166,0.241872702604354,18780
513343778,0.24009042290209273,18790
513570604,0.2439784331406803,18800
513850667,0.24100826813086443,18810
514128779,0.2443103634369146,18820
514390300,0.24037872359544568,18830
514639560,0.23634268358038663,18840
514893055,0.23850612449111822,18850
515128782,0.24147170795738063,18860
515406277,0.24254992251438295,18870
515704959,0.23709315868541153,18880
515947270,0.24254163395971884,18890
516217881,0.23985443215204602,18900
516487476,0.23843442349004698,18910
516750261,0.24083583727344546,18920
516965031,0.23365417491137366,18930
517211599,0.2394546506150199,18940
517485358,0.23636300095496282,18950
517796816,0.2424340956841754,18960
518054102,0.24116291005410356,18970
518321416,0.2405350627833556,18980
518597245,0.2400793067440989,18990
518888812,0.24221937449111441,19000
519150472,0.23847198194974176,19010
519424637,0.2429497164266002,19020
519716420,0.24315379043847848,19030
519989139,0.23758518373778456,19040
520280541,0.23933026259376078,19050
520567295,0.2441812284127029,19060
520828709,0.24063105329470652,19070
521081672,0.24514332384166151,19080
521387310,0.23982079185346344,19090
521583197,0.23762633041412182,19100
521828502,0.2412506899668064,19110
522119426,0.24066901374755953,19120
522397038,0.24300429724982214,19130
522705505,0.2434694681468327,19140
522959196,0.2316585426841288,19150
523264867,0.23944390939635873,19160
523608247,0.24425560324752896,19170
523866917,0.24366046464553243,19180
524099088,0.24423254517866438,19190
524400664,0.23990518523906354,19200
524644535,0.24259258562374053,19210
524922094,0.24107483052080136,19220
525199078,0.24311832459226823,19230
525474104,0.24278652445180557,19240
525760317,0.24018562919186798,19250
526042897,0.2445803890227051,19260
526283684,0.24253332005206749,19270
526562156,0.235649259681108,19280
526810673,0.23303675234526292,19290
527075160,0.23511013715980117,19300
527345493,0.24249892572937723,19310
527610626,0.24461833392139956,19320
527953982,0.2414785444846935,19330
528246964,0.24478480037023678,19340
528510049,0.24638291319540437,19350
528782488,0.24418351787603398,19360
529062437,0.24166844078797575,19370
529348237,0.23824053830853006,19380
529632474,0.24159186653316267,19390
529846668,0.24570673098045195,19400
530116897,0.24380238043279231,19410
530356094,0.24224676686783594,19420
530671309,0.24605477882544394,19430
530953681,0.24123434098676028,19440
531233750,0.23897562524229607,19450
531507150,0.23989956622709963,19460
531815877,0.2438689842026829,19470
532065905,0.2383680449200732,19480
532305809,0.23837735589709494,19490
532583194,0.2406942199637387,19500
532886350,0.24256493067479395,19510
533147154,0.24439341881473198,19520
533371154,0.24079695717846542,19530
533602306,0.24312240174416735,19540
533850287,0.24356369731696745,19550
534134676,0.24473031652092994,19560
534390251,0.24223852822055986,19570
534684097,0.24304447505768204,19580
534931024,0.24097830946845394,19590
535205143,0.24615037855951907,19600
535503759,0.24155621312475667,19610
535758228,0.2401653640612903,19620
536040597,0.23916047485726394,19630
536350354,0.242841933929226,19640
536616877,0.24194310195906762,19650
536845649,0.2383200117671949,19660
537135331,0.2429608977374391,19670
537423663,0.24426608832237343,19680
537705002,0.24569254673508722,19690
537953955,0.24101857591966733,19700
538224653,0.24273812270148074,19710
538496887,0.24246003551051556,19720
538760063,0.24091484166527685,19730
539026556,0.2376318214992197,19740
539255266,0.2425329117710082,19750
539515631,0.24184219855320818,19760
539805261,0.24106848482492124,19770
540107541,0.2383485582612414,19780
540375743,0.236075827695095,19790
540625796,0.24025653422705587,19800
540915334,0.2429536893391548,19810
541184769,0.24232254226957262,19820
541428791,0.23878593910226914,19830
541679819,0.24203446005386173,19840
541947608,0.243276518317198,19850
542207326,0.24320768254235656,19860
542445625,0.23739861703516713,19870
542736958,0.24885498391072916,19880
542963504,0.2406217219206925,19890
543200520,0.24419398542421855,19900
543495397,0.24404124210559502,19910
543737090,0.23858688641365325,19920
544032867,0.2428791250286923,19930
544351335,0.24308258166698868,19940
544611884,0.2468764794407639,19950
544930105,0.24587902854039279,19960
545208230,0.24274455863462707,19970
545473185,0.23979737519242308,19980
545736284,0.24866634432666318,19990
546027284,0.24625189977184803,20000
546266768,0.23838891673580384,20010
546505580,0.24291781126686018,20020
546777394,0.2404559213711788,20030
547016145,0.24320693050806858,20040
547271613,0.24567647068680729,20050
547552266,0.24167988732216292,20060
547806312,0.2377715334516142,20070
548067509,0.23735346713699376,20080
548405896,0.24269915738867473,20090
548633215,0.24585814735199676,20100
548963266,0.24216023460944983,20110
549244371,0.23990838277624651,20120
549540471,0.24561998713259448,20130
549823154,0.2409130859375,20140
550140665,0.2413300716684539,20150
550399161,0.24066230142641992,20160
550688307,0.23987761928089066,20170
550923205,0.2411328487252453,20180
551184552,0.2429232147157996,20190
551405681,0.24140882814581066,20200
551680631,0.24495533130787037,20210
551939045,0.2398275151426493,20220
552170832,0.24215397384707618,20230
552416295,0.2383278685730773,20240
552673798,0.24287529166386332,20250
552971220,0.24203005127629415,20260
553219165,0.23832380213222776,20270
553504380,0.2427774542659195,20280
553770058,0.24636472721689756,20290
554054823,0.2381859801725538,20300
554299504,0.24235807111026866,20310
554560489,0.23917869817053344,20320
554794551,0.24124529236948064,20330
555038919,0.24066378538434083,20340
555310615,0.24343202146263476,20350
555670167,0.24554687900304625,20360
555965883,0.242568026689068,20370
556238668,0.24465205367227982,20380
556507002,0.23667837943044856,20390
556775866,0.24193660127636205,20400
557043637,0.2406724723626513,20410
557288265,0.241197600757404,20420
557549243,0.24329097618199097,20430
557850123,0.24009945380340106,20440
558109593,0.24392030051658145,20450
558358977,0.23964623711211963,20460
558599014,0.2381765529756378,20470
558918014,0.23934344432205965,20480
559210009,0.2417230181912703,20490
559412383,0.24213945098924627,20500
559669359,0.24280812271249463,20510
559955716,0.24273940577651515,20520
560175757,0.23888282212476114,20530
560521425,0.24452943261431134,20540
560739103,0.23988410384903489,20550
561005988,0.24137876141670034,20560
561268433,0.23766433878725535,20570
561518598,0.23735851244760273,20580
561799451,0.24547403323837638,20590
562033059,0.23993070439759948,20600
562339226,0.24750126013183374,20610
562633076,0.23934185379660472,20620
562853979,0.2415560921356284,20630
563121143,0.2401558400481386,20640
563417693,0.243621488013991,20650
563718202,0.24070508945204497,20660
563966153,0.24565141065685187,20670
564246917,0.2461829574357053,20680
564500862,0.24383208924073171,20690
564772976,0.2493045463257532,20700
565048740,0.23928678534765016,20710
565340579,0.24330435710788045,20720
565608244,0.24185835370229494,20730
565929661,0.24511920788424318,20740
566222883,0.24367517162444477,20750
566463026,0.24122099549751794,20760
566694715,0.2415135107878597,20770
566950328,0.2407880738395152,20780
567188558,0.24335020694700718,20790
567471477,0.24308541524286353,20800
567733728,0.24125055389308836,20810
568024640,0.24581161807029545,20820
568285246,0.24794892575934416,20830
568551093,0.23750463167164143,20840
568805732,0.24400774029417166,20850
569060138,0.24034364886206458,20860
569352187,0.24140392873301425,20870
569620696,0.2406439531502177,20880
569898717,0.24277323778755247,20890
570193422,0.24260198160449584,20900
570531969,0.24262877908858393,20910
570838956,0.23861021811073616,20920
571114900,0.2450211663016067,20930
571417576,0.2430892134608333,20940
571653806,0.23739877845357593,20950
571898899,0.2405227115616042,20960
572227932,0.24731119741567495,20970
572507476,0.23717614551765373,20980
572739994,0.23566518054258637,20990
573039562,0.24437909044368478,21000
573339913,0.24023180412054365,21010
573628507,0.2379901566348233,21020
573848070,0.23865876474049386,21030
574115536,0.2443360875494385,21040
574386127,0.2353427937288712,21050
574649296,0.23645660375439725,21060
574927831,0.23683877004155254,21070
575244270,0.24137259925798163,21080
575520206,0.2331245842519752,21090
575745091,0.229688502789297,21100
576031201,0.23315206935656652,21110
576269046,0.23693941003435048,21120
576534346,0.23939109499486197,21130
576843961,0.2396362209071742,21140
577132478,0.2317446963325221,21150
577409619,0.23448585558150564,21160
577655157,0.23724024262394414,21170
577943419,0.2312861012237137,21180
578207134,0.23099528430482802,21190
578468052,0.23711640599021058,21200
578716579,0.23243508977260768,21210
578985842,0.23625311394415474,21220
579285377,0.23875342303788755,21230
579542676,0.22843776924757803,21240
579807664,0.23652744349633503,21250
580090482,0.23454093781652102,21260
580418869,0.23092972730989417,21270
580688351,0.23538244004955766,21280
580915538,0.2360337126488779,21290
581157999,0.23788328488513671,21300
581432740,0.2312985984071656,21310
581701286,0.23418940402132923,21320
581998349,0.23819763074948244,21330
582301037,0.24121494886260472,21340
582605766,0.24292043616045553,21350
582877688,0.23514345512135917,21360
583143215,0.2313736510847087,21370
583434165,0.23595097201583465,21380
583765286,0.23562567064229462,21390
584004803,0.23173915457738253,21400
584313262,0.2375946277925899,21410
584592992,0.23729306898450953,21420
584850796,0.2369954044915829,21430
585096899,0.23366722562036313,21440
585334367,0.2346470369986291,21450
585613903,0.2346079564459098,21460
585914834,0.23387726705197084,21470
586161895,0.2297125004198359,21480
586436836,0.23707147297307898,21490
586735039,0.2378438984562092,21500
587006812,0.23456428295851717,21510
587288266,0.23229638379814882,21520
587581892,0.23485203206554864,21530
587831856,0.23473086955518843,21540
588155429,0.23827951564172586,21550
588416883,0.2455550021150235,21560
588702375,0.23579057227312084,21570
588957679,0.23987340763933312,21580
589256312,0.2349001374668898,21590
589502383,0.23767200112837708,21600
589748433,0.2345091444670353,21610
590008270,0.23644029498032795,21620
590281702,0.2292744524388769,21630
590538075,0.23366162591454498,21640
590815039,0.23827839439704562,21650
591089772,0.23965620530202247,21660
591366983,0.23535740865760021,21670
591644932,0.2321465926771784,21680
591941310,0.2367025569804312,21690
592234742,0.23172229979566278,21700
592491902,0.2350148323264793,21710
592780362,0.23864790666734353,21720
593040559,0.23425464700631252,21730
593355373,0.24041825985115947,21740
593651653,0.23743442822411465,21750
593882495,0.23522947094415803,21760
594157042,0.2374206479858856,21770
594434703,0.23437879444600884,21780
594684714,0.23374078990766994,21790
594993808,0.23564407791460434,21800
595278339,0.2354518992984118,21810
595568525,0.2439828215832259,21820
595827192,0.23251539957293327,21830
596103291,0.2395978715586723,21840
596390297,0.24148002567736135,21850
596679619,0.23820702726270207,21860
596953871,0.2286019048093671,21870
597207098,0.2355435069913089,21880
597479813,0.24154998416466944,21890
597735562,0.2288412469762557,21900
597961126,0.23316547314175165,21910
598239874,0.24216292343593537,21920
598473854,0.2336941863084045,21930
598793007,0.2375709336700759,21940
599081545,0.23572046337160238,21950
599335150,0.23643540509388605,21960
599567801,0.23276729485350842,21970
599841738,0.23457512427617727,21980
600112373,0.23611794027710178,21990
600338686,0.2335387604586521,22000
600626299,0.24019711605082994,22010
600860824,0.23377352236741125,22020
601160966,0.24042761379368172,22030
601419782,0.23321730648298797,22040
601710461,0.23417393485592794,22050
602009324,0.23524428111190704,22060
602263862,0.23896652978535168,22070
602541628,0.23442231230613741,22080
602781377,0.2322535627322976,22090
603080896,0.2419655426276865,22100
603352961,0.24039669546124853,22110
603615960,0.23251688871856513,22120
603846630,0.23773486808605296,22130
